pollutant,outcome,year,lag,week_index,year_week,exposed,inc_lag,baseline_inc,delta_inc,baseline_window,n_neighbors
NO2,respiratory_disease,2025,0,92,2025-W05,1,0.0026452619818569997,0.0025471840255173257,9.807795633967392e-05,3,3
NO2,respiratory_disease,2025,0,93,2025-W06,0,0.0025471840255173257,0.002503120016147327,4.406400936999861e-05,3,2
NO2,respiratory_disease,2025,0,94,2025-W07,0,0.0022749821611833033,0.0025471840255173257,-0.00027220186433402245,3,3
NO2,respiratory_disease,2025,0,96,2025-W09,1,0.002317624750896205,0.002100858253188955,0.00021676649770724973,3,5
NO2,respiratory_disease,2025,0,97,2025-W10,0,0.002100858253188955,0.001976484033192992,0.0001243742199959633,3,4
NO2,respiratory_disease,2025,0,98,2025-W11,0,0.0019672448054218633,0.0020070445558205714,-3.97997503987081e-05,3,4
NO2,respiratory_disease,2025,0,99,2025-W12,0,0.0018876453046244466,0.0019857232609641205,-9.807795633967392e-05,3,5
NO2,respiratory_disease,2025,0,100,2025-W13,0,0.0019857232609641205,0.0019679555152504113,1.776774571370923e-05,3,6
NO2,respiratory_disease,2025,0,101,2025-W14,0,0.002028365850677022,0.0019679555152504113,6.041033542661086e-05,3,6
NO2,respiratory_disease,2025,0,102,2025-W15,0,0.00196866622507896,0.0019366842827942836,3.198194228467622e-05,3,6
NO2,respiratory_disease,2025,0,103,2025-W16,0,0.0017853030893134826,0.00197719474302154,-0.00019189165370805733,3,6
NO2,respiratory_disease,2025,0,104,2025-W17,0,0.0020297872703341187,0.0018027154801129176,0.0002270717902212011,3,6
NO2,respiratory_disease,2025,0,105,2025-W18,0,0.0018201278709123524,0.0017380408857150167,8.20869851973357e-05,3,6
NO2,respiratory_disease,2025,0,106,2025-W19,0,0.0016424504137752623,0.0017728656673138862,-0.00013041525353862395,3,6
NO2,respiratory_disease,2025,0,107,2025-W20,0,0.0016907786821165507,0.001713521396630098,-2.274271451354736e-05,3,6
NO2,respiratory_disease,2025,0,108,2025-W21,0,0.0016666145479459064,0.0016762091306313093,-9.594582685402888e-06,3,6
NO2,respiratory_disease,2025,0,109,2025-W22,0,0.00176042824531429,0.001652044996460665,0.00010838324885362508,3,6
NO2,respiratory_disease,2025,0,110,2025-W23,0,0.0016616395791460678,0.0016033613732051024,5.8278205940965385e-05,3,6
NO2,respiratory_disease,2025,0,111,2025-W24,0,0.0015401081984642983,0.0015486367164068786,-8.528517942580369e-06,3,6
NO2,respiratory_disease,2025,0,112,2025-W25,0,0.0014221303669252703,0.0014878710260659937,-6.574065914072345e-05,3,6
NO2,respiratory_disease,2025,0,113,2025-W26,0,0.0014143125588112384,0.0014288821102964797,-1.4569551485241238e-05,3,6
NO2,respiratory_disease,2025,0,114,2025-W27,0,0.0014356338536676892,0.0013855288107550298,5.010504291265948e-05,3,6
NO2,respiratory_disease,2025,0,115,2025-W28,0,0.001356745062698821,0.0013503486742418858,6.396388456935331e-06,3,6
NO2,respiratory_disease,2025,0,116,2025-W29,0,0.0012835419503583398,0.001321564926185677,-3.802297582733731e-05,3,6
NO2,respiratory_disease,2025,0,117,2025-W30,0,0.0012593778161876957,0.0012849633700154366,-2.558555382774089e-05,3,6
NO2,respiratory_disease,2025,0,118,2025-W31,0,0.0012863847896725333,0.0012174459363033423,6.893885336919101e-05,3,6
NO2,respiratory_disease,2025,0,119,2025-W32,0,0.0011385571453344742,0.0012174459363033423,-7.888879096886814e-05,3,6
NO2,respiratory_disease,2025,0,120,2025-W33,0,0.0011605891500194735,0.0012021656749895526,-4.157652497007911e-05,3,6
NO2,respiratory_disease,2025,0,121,2025-W34,0,0.001175514056418989,0.001198967480761085,-2.345342434209607e-05,3,6
NO2,respiratory_disease,2025,0,122,2025-W35,0,0.0011691176679620538,0.0012021656749895526,-3.304800702749874e-05,3,6
NO2,respiratory_disease,2025,0,123,2025-W36,0,0.0012288172935601162,0.0012789223364727755,-5.010504291265926e-05,3,6
NO2,respiratory_disease,2025,0,124,2025-W37,0,0.001382330616526562,0.0014104036547542224,-2.807303822766039e-05,3,6
NO2,respiratory_disease,2025,0,125,2025-W38,0,0.001651689641546391,0.001382330616526562,0.0002693590250198289,3,5
NO2,respiratory_disease,2025,0,126,2025-W39,0,0.0015919900159483285,0.001651689641546391,-5.9699625598062366e-05,3,5
NO2,respiratory_disease,2025,0,127,2025-W40,0,0.0016829608740025189,0.0016218398287473597,6.112104525515913e-05,3,4
NO2,respiratory_disease,2025,0,128,2025-W41,1,0.0018386063264546099,0.0016673252577744549,0.000171281068680155,3,4
NO2,respiratory_disease,2025,0,129,2025-W42,0,0.001845002714911545,0.0016374754449754237,0.0002075272699361213,3,2
NO2,respiratory_disease,2025,0,130,2025-W43,1,0.0018634811704538025,0.001845002714911545,1.8478455542257502e-05,3,3
NO2,respiratory_disease,2025,0,131,2025-W44,1,0.0018663240097679958,0.001975417968450169,-0.00010909395868217335,3,2
NO2,respiratory_disease,2025,0,132,2025-W45,1,0.0019679555152504113,0.001975417968450169,-7.46245319975785e-06,3,2
NO2,respiratory_disease,2025,0,133,2025-W46,0,0.0021058332219887933,0.0023058980387251574,-0.0002000648167363641,5,2
NO2,respiratory_disease,2025,0,134,2025-W47,1,0.002208886147128306,0.0024363132922637816,-0.00022742714513547578,4,2
NO2,respiratory_disease,2025,0,135,2025-W48,1,0.0023915385730652345,0.0024363132922637816,-4.47747191985471e-05,3,2
NO2,respiratory_disease,2025,0,136,2025-W49,1,0.003014120382873599,0.0024363132922637816,0.0005778070906098175,3,2
NO2,respiratory_disease,2025,0,137,2025-W50,1,0.003065291490529081,0.0024363132922637816,0.0006289781982652992,4,2
NO2,respiratory_disease,2025,0,139,2025-W52,1,0.0029302566231048923,0.0023929599927223315,0.0005372966303825609,5,2
NO2,respiratory_disease,2026,0,140,2026-W01,1,0.0022742714513547552,0.0023929599927223315,-0.00011868854136757624,4,2
NO2,respiratory_disease,2026,0,141,2026-W02,1,0.0019302878943373485,0.0023929599927223315,-0.000462672098384983,3,2
NO2,respiratory_disease,2026,0,142,2026-W03,1,0.001937394992622832,0.0019999374575350878,-6.254246491225568e-05,3,2
NO2,respiratory_disease,2026,0,143,2026-W04,1,0.001994962488735249,0.0020191266229058935,-2.4164134170644343e-05,3,3
NO2,respiratory_disease,2026,0,144,2026-W05,0,0.0020191266229058935,0.002014151654106055,4.974968799838567e-06,3,3
NO2,respiratory_disease,2026,0,145,2026-W06,0,0.001980748292164282,0.0020166391385059742,-3.589084634169227e-05,3,4
NO2,respiratory_disease,2026,0,146,2026-W07,0,0.002143500842901857,0.001980748292164282,0.00016275255073757485,3,5
NO2,respiratory_disease,2026,0,147,2026-W08,0,0.002014151654106055,0.001961559126793476,5.259252731257876e-05,3,6
NO2,respiratory_disease,2026,0,148,2026-W09,0,0.0019203379567376713,0.001961559126793476,-4.1221170055804864e-05,3,6
NO2,respiratory_disease,2026,0,149,2026-W10,0,0.001931709313994445,0.001931353959080171,3.5535491427402845e-07,3,6
NO2,respiratory_disease,2026,0,150,2026-W11,0,0.0019423699614226704,0.001913941568280736,2.842839314193442e-05,3,6
NO2,respiratory_disease,2026,0,151,2026-W12,0,0.0019075451798238009,0.0019260236353660582,-1.8478455542257285e-05,3,6
NO2,respiratory_disease,2026,0,152,2026-W13,0,0.00184713484439719,0.001919627246909123,-7.249240251193303e-05,3,6
NO2,respiratory_disease,2026,0,153,2026-W14,0,0.0018066243841699337,0.0019075451798238009,-0.00010092079565386723,3,5
NO2,respiratory_disease,2026,0,154,2026-W15,0,0.0019921196494210557,0.0018432259403401742,0.00014889370908088145,3,4
NO2,respiratory_disease,2026,0,155,2026-W16,0,0.0018393170362831582,0.00184713484439719,-7.817808114031878e-06,3,3
NO2,respiratory_disease,2023,1,1,2023-W18,0,0.0016296576368613916,0.001811599352969772,-0.0001819417161083804,3,3
NO2,respiratory_disease,2023,1,2,2023-W19,0,0.001545793877092685,0.0017206284949155817,-0.0001748346178228966,3,4
NO2,respiratory_disease,2023,1,3,2023-W20,0,0.0019331307336515418,0.001545793877092685,0.0003873368565588567,3,5
NO2,respiratory_disease,2023,1,4,2023-W21,0,0.001811599352969772,0.0014832514121804292,0.0003283479407893428,3,6
NO2,respiratory_disease,2023,1,5,2023-W22,0,0.0014207089472681735,0.0014267499808108346,-6.041033542661086e-06,3,6
NO2,respiratory_disease,2023,1,6,2023-W23,0,0.0013077060845289841,0.0013169453123001128,-9.239227771128643e-06,3,6
NO2,respiratory_disease,2023,1,7,2023-W24,0,0.0011861747038472144,0.0012604438809305182,-7.426917708330382e-05,3,6
NO2,respiratory_disease,2023,1,8,2023-W25,0,0.0012131816773320522,0.0011687623130477796,4.441936428427264e-05,3,6
NO2,respiratory_disease,2023,1,9,2023-W26,0,0.0011385571453344742,0.0011687623130477796,-3.020516771330543e-05,3,6
NO2,respiratory_disease,2023,1,10,2023-W27,0,0.0011513499222483448,0.0011229215291064104,2.842839314193442e-05,3,6
NO2,respiratory_disease,2023,1,11,2023-W28,0,0.0011023109440785079,0.0011229215291064104,-2.061058502790254e-05,3,6
NO2,respiratory_disease,2023,1,12,2023-W29,0,0.0011072859128783464,0.0010824110688791538,2.4874843999192616e-05,3,6
NO2,respiratory_disease,2023,1,13,2023-W30,0,0.0010326613808807684,0.0011047984284784272,-7.213704759765878e-05,3,6
NO2,respiratory_disease,2023,1,14,2023-W31,0,0.0009573261390546422,0.0011047984284784272,-0.0001474722894237849,3,6
NO2,respiratory_disease,2023,1,15,2023-W32,0,0.0010625111936797996,0.0011307393372204423,-6.822814354064274e-05,3,6
NO2,respiratory_disease,2023,1,16,2023-W33,0,0.0011939925119612465,0.001108351977621169,8.56405343400775e-05,3,6
NO2,respiratory_disease,2023,1,17,2023-W34,0,0.0011541927615625381,0.0012476511040166477,-9.34583424541096e-05,3,6
NO2,respiratory_disease,2023,1,18,2023-W35,0,0.001301309696072049,0.001334713058013822,-3.3403361941772985e-05,3,6
NO2,respiratory_disease,2023,1,19,2023-W36,0,0.0014754336040663973,0.001301309696072049,0.00017412390799434832,3,5
NO2,respiratory_disease,2023,1,20,2023-W37,0,0.0017213392047441302,0.0014754336040663973,0.00024590560067773285,3,5
NO2,respiratory_disease,2023,1,21,2023-W38,0,0.0017668246337712253,0.0016502682218892941,0.0001165564118819312,3,5
NO2,respiratory_disease,2023,1,22,2023-W39,1,0.0019267343451946067,0.0017369748209721942,0.0001897595242224125,3,6
NO2,respiratory_disease,2023,1,23,2023-W40,0,0.0018222600003979974,0.0017526104372002581,6.964956319773928e-05,3,5
NO2,respiratory_disease,2023,1,24,2023-W41,0,0.0016502682218892941,0.0017710888927425154,-0.00012082067085322128,3,5
NO2,respiratory_disease,2023,1,25,2023-W42,0,0.0017526104372002581,0.0017966744465702563,-4.4064009369998176e-05,3,4
NO2,respiratory_disease,2023,1,26,2023-W43,0,0.0017710888927425154,0.0017874352187991277,-1.6346326056612247e-05,3,4
NO2,respiratory_disease,2023,1,27,2023-W44,0,0.0018386063264546099,0.0017526104372002581,8.599588925435175e-05,3,3
NO2,respiratory_disease,2023,1,28,2023-W45,1,0.0020468443062192795,0.0017710888927425154,0.00027575541347676404,3,3
NO2,respiratory_disease,2023,1,29,2023-W46,1,0.002319046170553302,0.0018048476095985626,0.0005141985609547393,3,2
NO2,respiratory_disease,2023,1,30,2023-W47,1,0.0024953022080332955,0.0018048476095985626,0.0006904545984347328,4,2
NO2,respiratory_disease,2023,1,31,2023-W48,1,0.003372318136461973,0.0018314992281691263,0.0015408189082928465,5,3
NO2,respiratory_disease,2023,1,32,2023-W49,1,0.0032188048134955266,0.001835052777311868,0.0013837520361836585,5,2
NO2,respiratory_disease,2024,1,38,2024-W03,1,0.0019075451798238009,0.00192531292553751,-1.7767745713709012e-05,5,2
NO2,respiratory_disease,2024,1,39,2024-W04,1,0.0020546621143333115,0.00192531292553751,0.00012934918879580165,4,2
NO2,respiratory_disease,2024,1,40,2024-W05,1,0.0020468443062192795,0.0020191266229058935,2.7717683313385928e-05,4,3
NO2,respiratory_disease,2024,1,41,2024-W06,1,0.002017705203248797,0.0020607031478759724,-4.299794462717544e-05,3,2
NO2,respiratory_disease,2024,1,42,2024-W07,1,0.0020340515293054092,0.0021022796728460517,-6.822814354064252e-05,3,3
NO2,respiratory_disease,2024,1,43,2024-W08,0,0.0020191266229058935,0.0021690863967295977,-0.0001499597738237042,3,3
NO2,respiratory_disease,2024,1,44,2024-W09,0,0.0021022796728460517,0.0021182706439883897,-1.5990971142338002e-05,3,4
NO2,respiratory_disease,2024,1,45,2024-W10,0,0.0021690863967295977,0.0021022796728460517,6.680672388354597e-05,3,5
NO2,respiratory_disease,2024,1,46,2024-W11,0,0.002268585772726368,0.0020848672820466168,0.00018371849067975142,3,6
NO2,respiratory_disease,2024,1,47,2024-W12,0,0.002067454891247182,0.0021232456127882283,-5.57907215410461e-05,3,6
NO2,respiratory_disease,2024,1,48,2024-W13,0,0.002144211552730405,0.0020795369583325044,6.46745943979005e-05,3,6
NO2,respiratory_disease,2024,1,49,2024-W14,0,0.0019466342203939607,0.002097660058960487,-0.00015102583856652627,3,6
NO2,respiratory_disease,2024,1,50,2024-W15,0,0.002091619025417826,0.0020312086899912157,6.041033542661042e-05,3,6
NO2,respiratory_disease,2024,1,51,2024-W16,0,0.001994962488735249,0.002021614107305813,-2.6651618570563626e-05,3,6
NO2,respiratory_disease,2024,1,52,2024-W17,0,0.0021037010925031483,0.0019622698366220247,0.0001414312558811236,3,6
NO2,respiratory_disease,2024,1,53,2024-W18,0,0.0019516091891937993,0.0019839464863927493,-3.233729719895003e-05,3,6
NO2,respiratory_disease,2024,1,54,2024-W19,0,0.001927445055023155,0.0019622698366220247,-3.482478159886975e-05,3,6
NO2,respiratory_disease,2024,1,55,2024-W20,0,0.00197293048405025,0.0019366842827942836,3.62462012559663e-05,3,6
NO2,respiratory_disease,2024,1,56,2024-W21,0,0.0019459235105654122,0.0018848024653102533,6.112104525515891e-05,3,6
NO2,respiratory_disease,2024,1,57,2024-W22,0,0.0018421598755973517,0.001860638331139609,-1.8478455542257285e-05,3,6
NO2,respiratory_disease,2024,1,58,2024-W23,0,0.0016922001017736475,0.0018179957414267073,-0.00012579563965305985,3,6
NO2,respiratory_disease,2024,1,59,2024-W24,0,0.0017831709598278376,0.0017853030893134826,-2.132129485645038e-06,3,6
NO2,respiratory_disease,2024,1,60,2024-W25,0,0.001793831607256063,0.0017533211470288066,4.051046022725637e-05,3,6
NO2,respiratory_disease,2024,1,61,2024-W26,0,0.0017767745713709025,0.001711033912230179,6.574065914072345e-05,3,6
NO2,respiratory_disease,2024,1,62,2024-W27,0,0.0017298677226867106,0.0017238266891440495,6.041033542661086e-06,3,6
NO2,respiratory_disease,2024,1,63,2024-W28,0,0.0016708788069171967,0.0016950429410878408,-2.4164134170644126e-05,3,6
NO2,respiratory_disease,2024,1,64,2024-W29,0,0.0016602181594889713,0.0016474253825751006,1.2792776913870662e-05,3,6
NO2,respiratory_disease,2024,1,65,2024-W30,0,0.0016239719582330048,0.0015557438146923622,6.822814354064252e-05,3,6
NO2,respiratory_disease,2024,1,66,2024-W31,0,0.0013666950002984982,0.001593056080691151,-0.00022636108039265283,3,6
NO2,respiratory_disease,2024,1,67,2024-W32,0,0.001451269469895753,0.0014995977382370415,-4.832826834128847e-05,3,6
NO2,respiratory_disease,2024,1,68,2024-W33,0,0.0014370552733247858,0.001455178373952769,-1.8123100627983257e-05,3,6
NO2,respiratory_disease,2024,1,69,2024-W34,0,0.0015621402031492974,0.0014441623716102694,0.00011797783153902797,3,6
NO2,respiratory_disease,2024,1,70,2024-W35,0,0.0014342124340105925,0.0015106137405795413,-7.640130656894886e-05,3,6
NO2,respiratory_disease,2024,1,71,2024-W36,0,0.001459087278009785,0.0016317897663470369,-0.00017270248833725177,3,6
NO2,respiratory_disease,2024,1,72,2024-W37,0,0.0017014393295447761,0.0017792620557708215,-7.78227262260454e-05,3,6
NO2,respiratory_disease,2024,1,73,2024-W38,0,0.0020660334715900852,0.0018489116189685608,0.0002171218526215244,3,6
NO2,respiratory_disease,2024,1,74,2024-W39,0,0.0020049124263349263,0.001975417968450169,2.9494457884757155e-05,3,6
NO2,respiratory_disease,2024,1,75,2024-W40,0,0.0019963839083923457,0.0020010035222779105,-4.619613885564755e-06,3,6
NO2,respiratory_disease,2024,1,76,2024-W41,0,0.0019970946182208942,0.002000648167363636,-3.5535491427415855e-06,3,6
NO2,respiratory_disease,2024,1,77,2024-W42,0,0.0019544520285079926,0.0019970946182208942,-4.264258971290163e-05,3,5
NO2,respiratory_disease,2024,1,78,2024-W43,0,0.002024101591705732,0.001975417968450169,4.868362325556293e-05,3,4
NO2,respiratory_disease,2024,1,79,2024-W44,0,0.0018620597507967057,0.0020034910066778298,-0.00014143125588112404,3,4
NO2,respiratory_disease,2024,1,80,2024-W45,1,0.001949477059708154,0.0019821697118213785,-3.2692652113224495e-05,3,4
NO2,respiratory_disease,2024,1,81,2024-W46,1,0.0020880654762750845,0.002009887395134765,7.817808114031965e-05,3,3
NO2,respiratory_disease,2024,1,82,2024-W47,0,0.002009887395134765,0.001943080671251219,6.680672388354597e-05,4,2
NO2,respiratory_disease,2024,1,83,2024-W48,1,0.0023346817867813657,0.0019359735729657353,0.00039870821381563035,4,2
NO2,respiratory_disease,2024,1,84,2024-W49,1,0.002346763853866688,0.0022572144154695945,8.954943839709333e-05,4,2
NO2,respiratory_disease,2024,1,85,2024-W50,1,0.002503120016147327,0.0022572144154695945,0.00024590560067773264,3,2
NO2,respiratory_disease,2024,1,86,2024-W51,1,0.0033190148993208456,0.0022572144154695945,0.001061800483851251,4,2
NO2,respiratory_disease,2024,1,87,2024-W52,1,0.0027191758040260292,0.002574901708830712,0.00014427409519531713,4,2
NO2,respiratory_disease,2025,1,88,2025-W01,0,0.002504541435804424,0.0024601220715201513,4.4419364284272855e-05,5,2
NO2,respiratory_disease,2025,1,89,2025-W02,1,0.0028741105466495716,0.002574901708830712,0.00029920883781885945,3,2
NO2,respiratory_disease,2025,1,90,2025-W03,1,0.002731257871111351,0.002504541435804424,0.00022671643530692686,3,3
NO2,respiratory_disease,2025,1,91,2025-W04,0,0.0026452619818569997,0.002317624750896205,0.00032763723096079474,3,3
NO2,respiratory_disease,2025,1,92,2025-W05,1,0.0025471840255173257,0.002317624750896205,0.00022955927462112082,3,3
NO2,respiratory_disease,2025,1,93,2025-W06,0,0.0022749821611833033,0.0024814433663766025,-0.00020646120519329922,3,2
NO2,respiratory_disease,2025,1,94,2025-W07,0,0.002317624750896205,0.0022749821611833033,4.264258971290163e-05,3,3
NO2,respiratory_disease,2025,1,96,2025-W09,1,0.002100858253188955,0.0019857232609641205,0.00011513499222483466,3,5
NO2,respiratory_disease,2025,1,97,2025-W10,0,0.0019672448054218633,0.0020070445558205714,-3.97997503987081e-05,3,4
NO2,respiratory_disease,2025,1,98,2025-W11,0,0.0018876453046244466,0.00197719474302154,-8.954943839709333e-05,3,4
NO2,respiratory_disease,2025,1,99,2025-W12,0,0.0019857232609641205,0.0019672448054218633,1.8478455542257285e-05,3,5
NO2,respiratory_disease,2025,1,100,2025-W13,0,0.002028365850677022,0.0019679555152504113,6.041033542661086e-05,3,6
NO2,respiratory_disease,2025,1,101,2025-W14,0,0.00196866622507896,0.0019366842827942836,3.198194228467622e-05,3,6
NO2,respiratory_disease,2025,1,102,2025-W15,0,0.0017853030893134826,0.00197719474302154,-0.00019189165370805733,3,6
NO2,respiratory_disease,2025,1,103,2025-W16,0,0.0020297872703341187,0.0018027154801129176,0.0002270717902212011,3,6
NO2,respiratory_disease,2025,1,104,2025-W17,0,0.0018201278709123524,0.0017380408857150167,8.20869851973357e-05,3,6
NO2,respiratory_disease,2025,1,105,2025-W18,0,0.0016424504137752623,0.0017728656673138862,-0.00013041525353862395,3,6
NO2,respiratory_disease,2025,1,106,2025-W19,0,0.0016907786821165507,0.001713521396630098,-2.274271451354736e-05,3,6
NO2,respiratory_disease,2025,1,107,2025-W20,0,0.0016666145479459064,0.0016762091306313093,-9.594582685402888e-06,3,6
NO2,respiratory_disease,2025,1,108,2025-W21,0,0.00176042824531429,0.001652044996460665,0.00010838324885362508,3,6
NO2,respiratory_disease,2025,1,109,2025-W22,0,0.0016616395791460678,0.0016033613732051024,5.8278205940965385e-05,3,6
NO2,respiratory_disease,2025,1,110,2025-W23,0,0.0015401081984642983,0.0015486367164068786,-8.528517942580369e-06,3,6
NO2,respiratory_disease,2025,1,111,2025-W24,0,0.0014221303669252703,0.0014878710260659937,-6.574065914072345e-05,3,6
NO2,respiratory_disease,2025,1,112,2025-W25,0,0.0014143125588112384,0.0014288821102964797,-1.4569551485241238e-05,3,6
NO2,respiratory_disease,2025,1,113,2025-W26,0,0.0014356338536676892,0.0013855288107550298,5.010504291265948e-05,3,6
NO2,respiratory_disease,2025,1,114,2025-W27,0,0.001356745062698821,0.0013503486742418858,6.396388456935331e-06,3,6
NO2,respiratory_disease,2025,1,115,2025-W28,0,0.0012835419503583398,0.001321564926185677,-3.802297582733731e-05,3,6
NO2,respiratory_disease,2025,1,116,2025-W29,0,0.0012593778161876957,0.0012849633700154366,-2.558555382774089e-05,3,6
NO2,respiratory_disease,2025,1,117,2025-W30,0,0.0012863847896725333,0.0012174459363033423,6.893885336919101e-05,3,6
NO2,respiratory_disease,2025,1,118,2025-W31,0,0.0011385571453344742,0.0012174459363033423,-7.888879096886814e-05,3,6
NO2,respiratory_disease,2025,1,119,2025-W32,0,0.0011605891500194735,0.0012021656749895526,-4.157652497007911e-05,3,6
NO2,respiratory_disease,2025,1,120,2025-W33,0,0.001175514056418989,0.001198967480761085,-2.345342434209607e-05,3,6
NO2,respiratory_disease,2025,1,121,2025-W34,0,0.0011691176679620538,0.0012021656749895526,-3.304800702749874e-05,3,6
NO2,respiratory_disease,2025,1,122,2025-W35,0,0.0012288172935601162,0.0012789223364727755,-5.010504291265926e-05,3,6
NO2,respiratory_disease,2025,1,123,2025-W36,0,0.001382330616526562,0.0014104036547542224,-2.807303822766039e-05,3,6
NO2,respiratory_disease,2025,1,124,2025-W37,0,0.001651689641546391,0.0014871603162374453,0.00016452932530894564,3,6
NO2,respiratory_disease,2025,1,125,2025-W38,0,0.0015919900159483285,0.001651689641546391,-5.9699625598062366e-05,3,5
NO2,respiratory_disease,2025,1,126,2025-W39,0,0.0016829608740025189,0.001651689641546391,3.127123245612795e-05,3,5
NO2,respiratory_disease,2025,1,127,2025-W40,0,0.0018386063264546099,0.0016673252577744549,0.000171281068680155,3,4
NO2,respiratory_disease,2025,1,128,2025-W41,1,0.001845002714911545,0.0017607836002285645,8.421911468298052e-05,3,4
NO2,respiratory_disease,2025,1,129,2025-W42,0,0.0018634811704538025,0.0017607836002285645,0.00010269757022523802,3,2
NO2,respiratory_disease,2025,1,130,2025-W43,1,0.0018663240097679958,0.0018634811704538025,2.8428393141933118e-06,3,3
NO2,respiratory_disease,2025,1,131,2025-W44,1,0.0019679555152504113,0.0020361836587910543,-6.822814354064295e-05,3,2
NO2,respiratory_disease,2025,1,132,2025-W45,1,0.0021058332219887933,0.0020361836587910543,6.964956319773907e-05,3,2
NO2,respiratory_disease,2025,1,133,2025-W46,0,0.002208886147128306,0.0023968688967793473,-0.0001879827496510415,5,2
NO2,respiratory_disease,2025,1,134,2025-W47,1,0.0023915385730652345,0.002569571385116599,-0.00017803281205136436,4,2
NO2,respiratory_disease,2025,1,135,2025-W48,1,0.003014120382873599,0.002569571385116599,0.0004445489977570002,3,2
NO2,respiratory_disease,2025,1,136,2025-W49,1,0.003065291490529081,0.002569571385116599,0.000495720105412482,3,2
NO2,respiratory_disease,2025,1,137,2025-W50,1,0.0027667933625387694,0.002569571385116599,0.00019722197742217057,4,2
NO2,respiratory_disease,2025,1,139,2025-W52,1,0.0022742714513547552,0.0024555024576345874,-0.00018123100627983214,5,2
NO2,respiratory_disease,2026,1,140,2026-W01,1,0.0019302878943373485,0.0024555024576345874,-0.0005252145632972389,4,2
NO2,respiratory_disease,2026,1,141,2026-W02,1,0.001937394992622832,0.0024555024576345874,-0.0005181074650117553,3,2
NO2,respiratory_disease,2026,1,142,2026-W03,1,0.001994962488735249,0.0020621245675330694,-6.716207879782022e-05,3,2
NO2,respiratory_disease,2026,1,143,2026-W04,1,0.0020191266229058935,0.002014151654106055,4.974968799838567e-06,3,3
NO2,respiratory_disease,2026,1,144,2026-W05,0,0.001980748292164282,0.002014151654106055,-3.3403361941772985e-05,3,3
NO2,respiratory_disease,2026,1,145,2026-W06,0,0.002143500842901857,0.0019562288030793634,0.00018727203982249344,3,4
NO2,respiratory_disease,2026,1,146,2026-W07,0,0.002014151654106055,0.0019423699614226704,7.178169268338454e-05,3,5
NO2,respiratory_disease,2026,1,147,2026-W08,0,0.0019203379567376713,0.001961559126793476,-4.1221170055804864e-05,3,6
NO2,respiratory_disease,2026,1,148,2026-W09,0,0.001931709313994445,0.001931353959080171,3.5535491427402845e-07,3,6
NO2,respiratory_disease,2026,1,149,2026-W10,0,0.0019423699614226704,0.001913941568280736,2.842839314193442e-05,3,6
NO2,respiratory_disease,2026,1,150,2026-W11,0,0.0019075451798238009,0.0019260236353660582,-1.8478455542257285e-05,3,6
NO2,respiratory_disease,2026,1,151,2026-W12,0,0.00184713484439719,0.001919627246909123,-7.249240251193303e-05,3,6
NO2,respiratory_disease,2026,1,152,2026-W13,0,0.0018066243841699337,0.0019075451798238009,-0.00010092079565386723,3,5
NO2,respiratory_disease,2026,1,153,2026-W14,0,0.0019921196494210557,0.0018432259403401742,0.00014889370908088145,3,4
NO2,respiratory_disease,2026,1,154,2026-W15,0,0.0018393170362831582,0.00184713484439719,-7.817808114031878e-06,3,3
NO2,respiratory_disease,2023,2,1,2023-W18,0,0.001545793877092685,0.001811599352969772,-0.0002658054758770869,3,3
NO2,respiratory_disease,2023,2,2,2023-W19,0,0.0019331307336515418,0.0014832514121804292,0.00044987932147111257,3,4
NO2,respiratory_disease,2023,2,3,2023-W20,0,0.001811599352969772,0.0014207089472681735,0.0003908904057015985,3,5
NO2,respiratory_disease,2023,2,4,2023-W21,0,0.0014207089472681735,0.0014267499808108346,-6.041033542661086e-06,3,6
NO2,respiratory_disease,2023,2,5,2023-W22,0,0.0013077060845289841,0.0013169453123001128,-9.239227771128643e-06,3,6
NO2,respiratory_disease,2023,2,6,2023-W23,0,0.0011861747038472144,0.0012604438809305182,-7.426917708330382e-05,3,6
NO2,respiratory_disease,2023,2,7,2023-W24,0,0.0012131816773320522,0.0011687623130477796,4.441936428427264e-05,3,6
NO2,respiratory_disease,2023,2,8,2023-W25,0,0.0011385571453344742,0.0011687623130477796,-3.020516771330543e-05,3,6
NO2,respiratory_disease,2023,2,9,2023-W26,0,0.0011513499222483448,0.0011229215291064104,2.842839314193442e-05,3,6
NO2,respiratory_disease,2023,2,10,2023-W27,0,0.0011023109440785079,0.0011229215291064104,-2.061058502790254e-05,3,6
NO2,respiratory_disease,2023,2,11,2023-W28,0,0.0011072859128783464,0.0010824110688791538,2.4874843999192616e-05,3,6
NO2,respiratory_disease,2023,2,12,2023-W29,0,0.0010326613808807684,0.0011047984284784272,-7.213704759765878e-05,3,6
NO2,respiratory_disease,2023,2,13,2023-W30,0,0.0009573261390546422,0.0011047984284784272,-0.0001474722894237849,3,6
NO2,respiratory_disease,2023,2,14,2023-W31,0,0.0010625111936797996,0.0011307393372204423,-6.822814354064274e-05,3,6
NO2,respiratory_disease,2023,2,15,2023-W32,0,0.0011939925119612465,0.001108351977621169,8.56405343400775e-05,3,6
NO2,respiratory_disease,2023,2,16,2023-W33,0,0.0011541927615625381,0.0012476511040166477,-9.34583424541096e-05,3,6
